num_bids,shipping_expenses,timer,winner_modality,winner_num_bids,item_category_encoded,log_bid,log_price,log_winner_expenses
508,1.0,8,1,234,6,1.8066480817218056,5.303304908059076,3.4787755163075302
56,1.0,8,1,29,3,0.4574248470388754,2.7073833121145063,1.7526720805200082
2706,4.99,10,1,14,1,3.334701390373791,5.298317366548036,2.0554049638515948
1086,1.0,8,1,37,3,2.4740142086215764,5.170483995038151,1.9183921201614211
109,4.99,10,1,50,6,0.7419373447293773,4.393213824064446,2.5249283241374862
75,1.0,8,1,29,3,0.5653138090500605,2.772588722239781,1.7526720805200082
774,1.0,8,1,88,3,2.169053700369523,3.4339872044851463,2.5982353350950036
16,3.99,10,1,8,6,0.15700374880966475,3.5234150143864045,1.7967470107390942
163,1.0,8,1,74,3,0.9707789171582247,2.70805020110221,2.4527277514237653
147,1.0,8,0,11,3,0.9082585601768908,3.4339872044851463,1.2325602611778486
468,1.0,5,0,12,3,1.7387102481382397,3.58351893845611,1.269760544863939
2804,1.0,10,0,842,0,3.369362658142137,5.303304908059076,4.7136657821413905
213,9.9,10,1,93,2,1.144222799920162,5.860501282589169,3.1350593387750902
259,1.0,8,1,14,3,1.2809338454620642,3.5832411220909393,1.340250422618484
38,1.0,8,1,5,3,0.3293037471426004,2.7073833121145063,0.9745596399981308
790,4.99,8,1,66,6,2.187174241482718,4.2612704335380815,2.6789646202071133
156,0.0,8,1,14,3,0.9439058989071285,2.70805020110221,1.0367368849500223
1447,1.0,8,1,83,3,2.739548868161581,4.262539022051294,2.548663615590751
403,1.0,5,0,25,3,1.6174060820832772,1.791759469228055,1.6582280766035324
134,1.0,8,1,51,3,0.8544153281560676,2.3978952727983707,2.1552445050953364
263,1.0,8,1,70,3,1.2919836816486494,3.044522437723423,2.4069451083182885
10,4.99,10,1,5,6,0.10436001532424277,2.5572273113676265,1.8931119634883427
19,1.0,10,1,5,0,0.1906203596086497,1.791759469228055,0.9745596399981308
1145,1.0,8,1,516,0,2.522523513359307,5.5254529391317835,4.235265253278478
123,1.0,8,0,18,0,0.8064758658669485,3.9318256327243257,1.4678743481123135
88,1.0,7,1,44,0,0.636576829071551,3.044522437723423,2.043814364036685
25,1.0,10,1,11,0,0.23111172096338664,2.3978952727983707,1.2325602611778486
425,1.0,7,1,42,0,1.6620303625532709,3.044522437723423,2.0095554142156695
305,1.0,10,0,32,0,1.4011829736136412,4.356708826689592,1.8180767775454285
682,1.0,5,0,19,3,2.057962510002712,3.713572066704308,1.4973884086254776
164,1.0,8,0,56,3,0.9745596399981308,4.262539022051294,2.2278615467981093
105,1.0,10,1,28,0,0.7227059828014898,1.791759469228055,1.7298840655099676
1477,1.0,8,1,643,0,2.7587433154177283,6.398594934535208,4.4495684538935185
33,1.0,10,1,17,3,0.30010459245033805,2.0794415416798357,1.43746264769429
428,3.99,10,1,79,6,1.665818245870208,3.4011973816621555,2.725235025856311
156,1.0,7,1,10,0,0.9439058989071285,3.044522437723423,1.1939224684724346
868,0.0,8,1,261,3,2.2710944259026746,3.367295829986474,3.5533460588187404
74,1.0,8,0,24,3,0.5596157879354227,2.70805020110221,1.6331544390514163
2531,1.0,8,0,880,0,3.270708973508218,6.398594934535208,4.757032535297338
1714,1.0,10,1,53,3,2.8992213731731473,4.262539022051294,2.1849270495258133
25,1.0,10,1,13,0,0.23111172096338664,1.791759469228055,1.3056264580524357
2404,9.9,8,1,37,6,3.2208738275308737,5.302807271820889,2.75429745226753
2068,1.0,6,1,658,0,3.076851324838783,5.303304908059076,4.47209583176275
13,1.0,10,1,7,0,0.13976194237515868,1.791759469228055,1.068153081183401
293,1.0,5,0,10,3,1.3711807233098425,3.58351893845611,1.1939224684724346
227,1.0,8,1,88,3,1.1878434223960523,2.3978952727983707,2.5982353350950036
159,1.0,10,1,72,0,0.9555114450274363,2.3978952727983707,2.4300984132930052
392,1.0,10,1,30,3,1.5953389880545987,3.58351893845611,1.7749523509116738
97,1.0,8,0,9,3,0.6830968447064438,4.262539022051294,1.1537315878891892
376,1.0,7,1,10,0,1.56234630490025,3.044522437723423,1.1939224684724346
37,1.0,5,0,9,3,0.32208349916911333,1.791759469228055,1.1537315878891892
27,1.0,7,1,4,0,0.2468600779315258,3.044522437723423,0.9242589015233319
306,0.0,8,1,41,3,1.4036429994545037,2.70805020110221,1.8453002361560848
13,1.0,10,1,6,0,0.1310282624064041,2.3978952727983707,1.0224509277025458
9,1.0,8,0,2,3,0.09531017980432487,2.7073833121145063,0.8153648132841945
989,1.0,8,0,108,0,2.388762789235098,3.9318256327243257,2.7750856024383683
77,0.0,8,1,32,3,0.5766133643039938,2.70805020110221,1.6409365794934714
113,0.0,8,0,7,3,0.7654678421395714,3.367295829986474,0.6471032420585385
96487,7.99,8,1,366,5,6.873039602893643,8.157943507105037,4.035478809355064
1838,1.0,10,1,75,3,2.9652730660692823,4.9486889658772695,2.463853240590168
46,1.0,10,1,24,3,0.3920420877760237,2.70805020110221,1.6331544390514163
46,1.0,10,1,23,0,0.3920420877760237,2.3978952727983707,1.6074359097634274
1472,1.0,10,1,104,3,2.7555697170701863,4.262539022051294,2.7421295147550726
38,1.0,5,0,18,3,0.3293037471426004,1.791759469228055,1.4678743481123135
692,1.0,8,1,69,3,2.0706530356467567,3.258096538021482,2.395164274287139
107,1.0,10,0,11,0,0.7323678937132266,2.3978952727983707,1.2325602611778486
1709,1.0,8,0,16,0,2.89591193827178,4.61512051684126,1.4060969884160703
141,1.0,8,1,57,3,0.883767540168595,2.3978952727983707,2.2417729535972883
283,1.0,10,0,50,3,1.3454723665996355,4.262539022051294,2.1400661634962708
1186,1.0,5,0,3,3,2.554899021608035,3.044522437723423,0.8712933659434192
270,1.0,5,0,72,3,1.3110318766193438,1.791759469228055,2.4300984132930052
231,1.0,8,1,55,3,1.199964782928397,2.70805020110221,2.21375387928743
38,1.0,8,0,17,3,0.3293037471426004,2.70805020110221,1.43746264769429
357,0.0,8,1,13,3,1.5216989981260935,3.367295829986474,0.9895411936137477
28,1.0,10,1,15,3,0.26236426446749106,2.0794415416798357,1.3737155789130306
517,7.99,8,1,241,6,1.8213182714695995,3.32862668882732,3.696847623763113
626,1.0,8,1,308,0,1.9837562915454279,3.9318256327243257,3.7386215460087504
637,4.99,10,0,106,1,1.998773638612381,4.509760001183433,2.984165637182526
21,1.0,10,1,2,0,0.1988508587451652,1.791759469228055,0.8153648132841945
260,1.0,10,1,55,3,1.2837077723447896,3.5832411220909393,2.21375387928743
3045,9.9,8,1,26,4,3.4487168976301317,5.1647859739235145,2.658859956911438
397,1.0,8,0,10,3,1.6054298910365616,3.5832411220909393,1.1939224684724346
90,1.0,5,0,19,3,0.6471032420585385,1.791759469228055,1.4973884086254776
2670,1.0,5,0,7,3,3.321793358874887,4.709530201312334,1.068153081183401
112,0.0,8,0,13,3,0.76080582903376,4.2626798770413155,0.9895411936137477
2095,1.0,8,1,1026,6,3.089677886396519,6.90875477931522,4.908085639080461
67,0.0,8,1,34,3,0.5247285289349821,2.70805020110221,1.6900958154515549
2402,4.99,8,1,33,1,3.2200751054436827,5.080783053998338,2.330200260027019
42,1.0,7,1,20,0,0.3576744442718159,3.044522437723423,1.5260563034950494
41,1.0,10,1,21,3,0.35065687161316933,2.0794415416798357,1.5539252025038417
522,7.99,8,1,176,1,1.8293763327993617,6.733401891837359,3.461665128429245
3538,1.0,5,0,9,3,3.5942940116240685,4.795790545596741,1.1537315878891892
102,1.0,7,0,4,0,0.708035793053696,3.044522437723423,0.9242589015233319
22,1.0,10,1,11,0,0.20701416938432612,1.791759469228055,1.2325602611778486
43,1.0,10,1,20,0,0.36464311358790924,2.3978952727983707,1.5260563034950494
1352,1.0,10,1,158,3,2.6762154775821916,4.262539022051294,3.11529150861163
77,1.0,8,1,38,3,0.5766133643039938,2.3978952727983707,1.937301774518713
1458,1.0,8,0,21,0,2.7466296830696852,4.61512051684126,1.5539252025038417
251,7.99,10,1,11,6,1.2584609896100056,4.393213824064446,2.343727036325221
52,1.0,5,0,2,3,0.4252677354043441,1.791759469228055,0.8153648132841945
109,1.0,10,0,18,0,0.7419373447293773,2.3978952727983707,1.4678743481123135
459,1.0,7,1,24,0,1.7227665977411035,3.044522437723423,1.6331544390514163
57,1.0,10,1,26,0,0.4637340162321401,1.791759469228055,1.682688374173693
7,4.9,10,1,2,6,0.07696104113612832,3.254242968705492,1.8180767775454285
38,6.9,8,1,19,6,0.3293037471426004,3.039749158970765,2.3389170222414357
483,1.0,10,0,18,3,1.7647307968401356,4.262539022051294,1.4678743481123135
124,1.0,8,0,4,3,0.8109302162163288,3.58351893845611,0.9242589015233319
131,1.0,8,0,1,3,0.8415671856782186,3.58351893845611,0.7561219797213337
1680,1.0,8,1,530,3,2.8803214220426634,3.58351893845611,4.2612704335380815
153,1.0,8,1,26,3,0.9321640810304452,4.663344750039164,1.682688374173693
2275,1.0,8,1,107,3,3.1684242813721024,4.9486889658772695,2.7669478423496954
344,7.99,8,1,106,6,1.4929040961781488,6.709304340258298,3.1254438800756486
39,1.0,10,1,19,0,0.33647223662121295,1.791759469228055,1.4973884086254776
97,1.0,10,1,46,0,0.6830968447064438,2.3978952727983707,2.0769384114617173
368,1.0,8,0,21,3,1.545432582458188,4.9486889658772695,1.5539252025038417
246,0.0,8,0,56,3,1.244154593958768,2.70805020110221,2.1138429683971682
10,1.0,10,1,4,0,0.10436001532424277,1.791759469228055,0.9242589015233319
327,4.99,8,1,15,6,1.4539530095937054,4.2612704335380815,2.0719132752590443
46,1.0,8,1,23,3,0.3920420877760237,2.70805020110221,1.6074359097634274
315,1.0,8,1,144,3,1.425515074273172,2.3978952727983707,3.031099417391282
238,4.99,8,1,18,1,1.220829921392359,3.711130063048756,2.1198634561787513
125,4.9,10,1,53,6,0.8153648132841945,3.254242968705492,2.548663615590751
27,1.0,10,1,14,0,0.25464221837358075,1.791759469228055,1.340250422618484
77,1.0,8,1,24,3,0.5766133643039938,3.044522437723423,1.6331544390514163
89,1.0,5,0,11,3,0.6418538861723948,1.791759469228055,1.2325602611778486
50,1.0,8,1,10,3,0.412109650826833,2.3978952727983707,1.1939224684724346
21,1.0,5,0,6,3,0.1988508587451652,1.791759469228055,1.0224509277025458
2263,7.99,8,1,38,6,3.1629401925378975,5.087596335232384,2.6340447877917144
684,1.0,8,1,258,6,2.060513531794317,4.025173103360802,3.570658822726505
170,1.0,10,1,24,0,0.9969486348916096,4.356708826689592,1.6331544390514163
25,1.0,8,1,8,3,0.23111172096338664,2.3978952727983707,1.1118575154181303
183,1.0,5,0,42,3,1.0438040521731147,3.58351893845611,2.0095554142156695
105,1.0,10,0,18,0,0.7227059828014898,2.3978952727983707,1.4678743481123135
237,1.0,5,0,34,3,1.2178757094949273,1.791759469228055,1.8594181177018698
1122,1.0,15,1,6,0,2.503891949699081,5.017279836814924,1.0224509277025458
591,0.0,8,1,260,3,1.9344157696295783,2.70805020110221,3.5496173867804286
349,1.0,10,1,49,3,1.5040773967762742,3.58351893845611,2.124653884501384
1675,1.0,10,0,19,3,2.876948737564024,4.9486889658772695,1.4973884086254776
45,1.0,8,1,8,3,0.3852624007906449,2.7073833121145063,1.1118575154181303
114,1.0,10,1,18,3,0.7701082216960736,4.262539022051294,1.4678743481123135
100,1.0,8,1,50,3,0.6981347220709844,3.58351893845611,2.1400661634962708
31,1.0,5,0,10,3,0.2776317365982795,1.791759469228055,1.1939224684724346
666,1.0,10,0,18,3,2.0373166153791646,4.9486889658772695,1.4678743481123135
383,6.9,8,1,4,6,1.5769147207285403,3.039749158970765,2.130609828254235
199,1.0,8,1,43,0,1.1019400787607843,3.9318256327243257,2.0268315914075385
341,1.0,5,0,54,3,1.4861396960896067,1.791759469228055,2.199444334074532
2831,1.0,8,1,1169,3,3.3786108829893595,5.303304908059076,5.036757778241827
90,1.0,7,1,33,0,0.6471032420585385,3.044522437723423,1.8389610707123492
375,1.0,8,0,45,3,1.5602476682433286,2.70805020110221,2.0605135317943173
33,1.0,10,1,16,0,0.30010459245033805,1.791759469228055,1.4060969884160703
56,4.99,10,1,19,6,0.4574248470388754,3.580737295494233,2.135349173618132
28,1.0,7,1,15,0,0.26236426446749106,3.044522437723423,1.3737155789130306
74,1.0,5,0,15,3,0.5596157879354227,1.791759469228055,1.3737155789130306
50,0.0,8,1,24,3,0.412109650826833,2.70805020110221,1.415853163361435
1098,1.0,8,1,326,3,2.4840729690394228,4.2626798770413155,3.792788917504448
355,1.0,8,1,122,3,1.5173226235262947,4.663344750039164,2.882563575448353
149,5.9,10,1,63,6,0.9162907318741551,3.039749158970765,2.7140322727797574
1077,4.99,10,0,27,1,2.4664031782234406,4.509760001183433,2.2512917986064953
983,1.0,8,0,131,3,2.3832429960115,4.2626798770413155,2.946016681308058
64,1.0,8,1,31,3,0.5007752879124893,2.3978952727983707,1.7967470107390942
65,1.0,10,1,27,0,0.5068176023684519,2.3978952727983707,1.706564623164823
13085,1.0,8,0,3581,6,4.881740753685154,7.313886831633462,6.147463517792858
640,1.0,7,1,104,0,2.0028304393079956,3.044522437723423,2.7421295147550726
50,1.0,8,1,24,3,0.412109650826833,2.70805020110221,1.6331544390514163
810,3.99,10,1,31,6,2.209372711271867,3.4011973816621555,2.199444334074532
163,1.0,10,1,18,3,0.9707789171582247,2.0794415416798357,1.4678743481123135
437,1.0,7,1,31,0,1.682688374173693,3.044522437723423,1.7967470107390942
751,1.0,8,1,27,0,2.1424163408412245,5.081404364984463,1.706564623164823
322,1.0,10,0,83,3,1.4422019930581866,2.70805020110221,2.548663615590751
214,4.9,10,1,17,6,1.1474024528375417,3.254242968705492,2.093097868127322
1143,1.0,5,0,140,3,2.5209170873110334,4.262539022051294,3.005682604407159
337,1.0,8,1,63,3,1.4770487243883548,2.3978952727983707,2.321406847234633
53,5.9,8,1,27,1,0.43178241642553783,2.766319109226186,2.3427668826268775
28,1.0,10,1,14,3,0.26236426446749106,2.0794415416798357,1.340250422618484
668,1.0,8,1,14,6,2.0399207835175526,4.025173103360802,1.340250422618484
25,5.9,8,1,13,1,0.23111172096338664,2.766319109226186,2.150598735996164
46,1.0,10,1,23,3,0.3920420877760237,2.0794415416798357,1.6074359097634274
314,5.99,10,1,98,6,1.423108334242607,3.3978584803966405,2.982140320034524
2447,7.99,8,1,1137,6,3.238286218388024,6.439350371100098,5.054971107916307
527,1.0,8,1,35,3,1.8373699804801074,4.61512051684126,1.8794650496471605
118,6.9,8,0,12,6,0.7884573603642702,3.039749158970765,2.247072383063787
175,1.0,8,1,82,3,1.0152306797290587,2.70805020110221,2.5384474167160302
954,7.99,10,1,9,6,2.3561258599220753,4.393213824064446,2.318458442150336
97,5.99,10,0,41,6,0.6830968447064438,2.833213344056216,2.511223958105374
700,4.99,10,1,10,1,2.080690761080268,4.509760001183433,1.986503546020567
280,4.99,8,1,5,6,1.3376291891386096,4.2612704335380815,1.8931119634883427
370,1.0,10,1,100,0,1.5496879080283263,1.791759469228055,2.70805020110221
3009,4.99,5,0,2,6,3.4372078191851885,5.170483995038151,1.8325814637483102
105,1.0,10,1,53,0,0.7227059828014898,1.791759469228055,2.1849270495258133
574,1.0,8,1,268,0,1.9095425048844386,5.525413097700675,3.6065842113871063
16950,7.99,8,1,302,1,5.13879394603006,7.3395376954076745,3.876395827784995
109,1.0,10,0,10,0,0.7419373447293773,2.3978952727983707,1.1939224684724346
271,1.0,8,1,107,3,1.3137236682850553,2.7073833121145063,2.7669478423496954
261,1.0,8,0,18,3,1.2864740258376797,2.3978952727983707,1.4678743481123135
4,1.0,10,0,2,0,0.058268908123975775,2.3978952727983707,0.8153648132841945
246,1.0,8,0,33,0,1.244154593958768,4.61512051684126,1.8389610707123492
10,7.99,8,1,5,6,0.10436001532424277,3.32862668882732,2.265921108622454
66,3.99,10,0,4,6,0.5128236264286637,3.5234150143864045,1.706564623164823
147,1.0,8,1,29,3,0.9082585601768908,2.7073833121145063,1.7526720805200082
1038,1.0,8,1,346,3,2.432735777459091,2.772588722239781,3.849721979230767
2097,4.99,5,0,5,6,3.09058780456667,4.6141299273595635,1.8931119634883427
36,1.0,10,1,17,3,0.31481073984003355,2.3978952727983707,1.43746264769429
16,1.0,10,1,8,0,0.16551443847757338,1.791759469228055,1.1118575154181303
963,1.0,8,1,7,3,2.3646204839134985,3.9318256327243257,1.068153081183401
226,1.0,10,1,75,0,1.184789984909162,2.3978952727983707,2.463853240590168
72,1.0,8,1,33,3,0.5481214085096876,3.044522437723423,1.8389610707123492
469,0.0,8,1,99,3,1.7404661748405046,2.70805020110221,2.6297282343267403
121,1.0,10,0,13,0,0.7975071958841881,2.3978952727983707,1.3056264580524357
905,1.0,8,0,15,3,2.3085671646715933,4.795790545596741,1.3737155789130306
509,1.0,8,1,111,3,1.8082887711792655,2.3978952727983707,2.799108932049177
13263,1.0,7,0,3896,6,4.895149617488555,7.378321250084049,6.231425883348352
692,1.0,8,1,119,0,2.0706530356467567,4.204692619390966,2.8604851241459652
22,1.0,10,0,6,0,0.20701416938432612,2.3978952727983707,1.0224509277025458
126,1.0,10,1,17,0,0.8197798314933114,2.3978952727983707,1.43746264769429
209,1.0,5,0,9,3,1.1314021114911006,1.791759469228055,1.1537315878891892
38,1.0,10,1,19,0,0.3293037471426004,1.791759469228055,1.4973884086254776
1480,1.0,8,0,18,3,2.7606426512213806,4.262539022051294,1.4678743481123135
43,0.0,8,1,22,3,0.36464311358790924,3.367295829986474,1.3506671834767396
294,1.0,5,0,20,3,1.3737155789130306,3.713572066704308,1.5260563034950494
50,1.0,10,1,9,0,0.412109650826833,1.791759469228055,1.1537315878891892
102,1.0,10,1,35,0,0.708035793053696,2.3978952727983707,1.8794650496471605
45,0.0,8,1,16,3,0.3784364357202451,2.70805020110221,1.1249295969854831
129,0.0,8,1,54,3,0.832909122935104,2.70805020110221,2.0819384218784234
1587,1.0,8,1,251,0,2.826129489167811,4.442533602510535,3.5447203584143305
67,1.0,10,1,32,0,0.5187937934151676,2.3978952727983707,1.8180767775454285
56,1.0,10,1,19,0,0.4574248470388754,1.791759469228055,1.4973884086254776
723,1.0,8,1,315,6,2.1090003439213802,4.025173103360802,3.7600366484302645
39,1.0,10,0,12,3,0.3435897043900769,2.70805020110221,1.269760544863939
16,0.0,8,0,4,3,0.15700374880966475,2.70805020110221,0.41871033485818504
230,0.0,8,0,14,3,1.1969481893889715,2.70805020110221,1.0367368849500223
305,1.0,8,1,40,3,1.4011829736136412,3.58351893845611,1.9740810260220096
8730,7.99,8,1,39,6,4.480966582528785,6.413458957167357,2.643333886382519
299,0.0,8,1,21,3,1.3862943611198906,3.367295829986474,1.3164082336557241
86,1.0,8,1,23,3,0.6259384308664953,2.70805020110221,1.6074359097634274
186,7.99,8,1,63,6,1.0577902941478545,3.32862668882732,2.8437459165561094
1346,1.0,8,1,103,0,2.6720775406433925,4.394449154672439,2.733717947850788
139,0.0,8,1,40,3,0.8754687373538999,3.367295829986474,1.824549292051046
268,1.0,5,0,48,3,1.3056264580524357,1.791759469228055,2.1090003439213802
141,4.99,10,1,24,6,0.883767540168595,3.828641396489095,2.209372711271867
106,1.0,10,0,3,3,0.7275486072772778,4.262539022051294,0.8712933659434192
120,0.0,8,1,15,3,0.7929925155296614,3.367295829986474,1.0818051703517284
25,1.0,10,1,13,0,0.23111172096338664,1.791759469228055,1.3056264580524357
209,9.9,8,0,4,2,1.1314021114911006,4.393213824064446,2.435366204227864
227,1.0,7,1,44,0,1.1878434223960523,3.044522437723423,2.043814364036685
285,1.0,8,1,127,3,1.3506671834767394,2.3978952727983707,2.9183111265854063
1877,7.99,10,1,654,6,2.9851767596144745,5.993961427306569,4.543401159590459
49,1.0,10,1,16,0,0.4054651081081644,1.791759469228055,1.4060969884160703
9825,7.99,8,1,82,1,4.59784341060163,6.84587987526405,2.9780773383152703
360,1.0,10,1,62,0,1.5282278570085572,2.3978952727983707,2.3085671646715933
109,1.0,8,1,48,3,0.7419373447293773,2.3978952727983707,2.1090003439213802
1406,1.0,5,0,214,3,2.712706012638404,3.258096538021482,3.3951793093365925
329,1.0,5,0,53,3,1.4586150226995167,1.791759469228055,2.1849270495258133
75,1.0,5,0,18,3,0.5653138090500605,3.9318256327243257,1.4678743481123135
15,1.0,8,0,6,3,0.14842000511827327,2.3978952727983707,1.0224509277025458
509,7.99,10,0,19,6,1.8082887711792655,4.393213824064446,2.4388627112865935
19,0.0,8,1,4,3,0.1906203596086497,2.70805020110221,0.41871033485818504
711,1.0,10,1,264,0,2.0943301541735866,4.356708826689592,3.5923685537330927
82,1.0,8,1,25,3,0.6043159668533296,2.70805020110221,1.6582280766035324
79,1.0,8,1,36,3,0.5877866649021191,2.7073833121145063,1.8991179875485542
99,1.0,10,1,40,0,0.6931471805599453,1.791759469228055,1.9740810260220096
16,5.9,8,0,2,1,0.15700374880966475,2.766319109226186,1.9685099809725544
142,1.0,7,1,28,0,0.8878912573524571,3.044522437723423,1.7298840655099676
217,1.0,8,1,60,0,1.1568811967920856,3.9318256327243257,2.2823823856765264
123,1.0,10,0,46,0,0.8064758658669485,2.3978952727983707,2.0769384114617173
220,1.0,8,1,8,3,1.1662709371419244,2.7073833121145063,1.1118575154181303
1251,1.0,8,1,554,0,2.604170070614818,5.5254529391317835,4.30433532695801
1152,4.99,8,0,170,6,2.528125768907977,4.382026634673881,3.3354136411161526
32,1.0,6,1,16,0,0.2851789422336624,1.791759469228055,1.4060969884160703
497,1.0,8,1,245,6,1.7884205679625405,5.303304908059076,3.521938999358284
93,1.0,8,1,14,6,0.6678293725756554,4.07753744390572,1.340250422618484
73,1.0,10,1,32,0,0.5538851132264376,1.791759469228055,1.8180767775454285
1017,1.0,10,1,13,3,2.414126467726953,4.9486889658772695,1.3056264580524357
27,1.0,8,1,12,3,0.25464221837358075,2.70805020110221,1.269760544863939
4009,1.0,8,1,442,3,3.716008121502189,4.9486889658772695,4.085303817569952
100,1.0,8,1,14,3,0.6981347220709844,2.70805020110221,1.340250422618484
2466,1.0,8,1,901,0,3.245322994883049,4.61512051684126,4.780215333811269
556,1.0,10,1,79,0,1.8825138324965192,4.356708826689592,2.50715725872282
899,1.0,7,1,326,0,2.302585092994046,3.044522437723423,3.792788917504448
18,1.0,8,1,9,3,0.173953307123438,2.70805020110221,1.1537315878891892
602,1.0,7,1,90,0,1.9501867058225735,3.044522437723423,2.617395832834079
105,1.0,10,1,48,0,0.7227059828014898,2.3978952727983707,2.1090003439213802
551,7.99,10,0,74,6,1.8748743759385615,3.32862668882732,2.9236990706541595
13,1.0,10,0,3,3,0.13976194237515868,2.0794415416798357,0.8712933659434192
410,1.0,8,0,13,3,1.631199404215613,3.4339872044851463,1.3056264580524357
365,1.0,8,1,14,6,1.5390154481375546,4.025173103360802,1.340250422618484
174,4.99,8,1,15,6,1.0116009116784799,4.2612704335380815,2.0719132752590443
149,1.0,10,1,19,0,0.9162907318741551,2.3978952727983707,1.4973884086254776
646,1.0,8,0,149,0,2.010894999144726,3.9318256327243257,3.0619880693310564
286,1.0,5,0,24,3,1.3532545070416904,1.791759469228055,1.6331544390514163
765,1.0,8,0,18,3,2.1587147225743437,4.61512051684126,1.4678743481123135
1215,4.99,10,1,36,1,2.5771819258971713,4.023564380161053,2.367436065313662
124,0.0,8,1,17,3,0.8109302162163288,3.367295829986474,1.1662709371419244
249,5.99,10,1,12,6,1.252762968495368,3.292126286607793,2.145931282948669
1152,1.0,8,1,20,0,2.528125768907977,4.394449154672439,1.5260563034950494
88,1.0,10,1,43,0,0.636576829071551,1.791759469228055,2.0268315914075385
232,1.0,7,0,16,0,1.2029723039923526,3.044522437723423,1.4060969884160703
638,1.0,7,1,313,0,2.0001277349601105,3.044522437723423,3.753964700769871
1083,1.0,8,1,433,6,2.4714836294558595,5.993961427306569,4.0654305520574585
191,1.0,10,1,41,0,1.0715836162801904,2.3978952727983707,1.9919755158985601
99,1.0,10,0,30,0,0.6931471805599453,2.3978952727983707,1.7749523509116738
126,1.0,8,1,55,0,0.8197798314933114,4.61512051684126,2.21375387928743
80,1.0,5,0,12,3,0.598836501088704,1.791759469228055,1.269760544863939
45,1.0,5,0,14,3,0.3784364357202451,1.791759469228055,1.340250422618484
95,4.99,10,1,6,6,0.6729444732424258,3.580737295494233,1.9125010869241836
280,4.99,10,0,104,6,1.3376291891386096,3.580737295494233,2.97092715463502
363,4.99,8,0,3,1,1.534714366238164,3.711130063048756,1.8531680973566984
78,1.0,5,0,16,3,0.5822156198526637,3.58351893845611,1.4060969884160703
13,4.99,10,0,6,6,0.13976194237515868,3.214867803470662,1.9125010869241836
260,1.0,10,1,126,0,1.2837077723447896,2.3978952727983707,2.911263116927541
56,1.0,8,1,25,3,0.4574248470388754,3.258096538021482,1.6582280766035324
44,1.0,8,1,20,3,0.37156355643248307,2.3978952727983707,1.5260563034950494
331,4.99,8,1,98,6,1.463255402256019,3.634951112088381,2.930126516455997
12,1.0,10,1,6,0,0.12221763272424921,1.791759469228055,1.0224509277025458
398,9.9,10,0,56,6,1.6074359097634274,4.290459441148391,2.900322088749333
138,7.9,10,1,52,6,0.8712933659434192,2.9391619220655967,2.751109690562657
153,7.99,10,1,28,6,0.9321640810304452,3.173878458937465,2.5360749363624
136,1.0,8,0,34,3,0.8671004876833833,2.70805020110221,1.8594181177018698
493,1.0,8,0,10,3,1.7817091333745536,4.262539022051294,1.1939224684724346
353,0.0,8,1,79,3,1.5129270120532565,3.7612001156935624,2.422144328051685
123,1.0,10,0,6,3,0.8064758658669485,4.262539022051294,1.0224509277025458
154,1.0,8,1,74,6,0.9360933591703348,4.025173103360802,2.4527277514237653
400,0.0,8,1,191,3,1.6114359150967734,2.70805020110221,3.251536607107749
892,1.0,8,1,90,3,2.295560478057081,3.713572066704308,2.617395832834079
30,1.0,5,0,10,3,0.27002713721306015,1.791759469228055,1.1939224684724346
13,1.0,8,1,4,0,0.1310282624064041,3.9318256327243257,0.9242589015233319
48,1.0,6,1,10,3,0.3987761199573678,3.58351893845611,1.1939224684724346
186,1.0,5,0,24,3,1.0543120297715298,1.791759469228055,1.6331544390514163
265,1.0,8,1,15,0,1.297463147413275,4.61512051684126,1.3737155789130306
27,1.0,7,1,7,0,0.2468600779315258,3.044522437723423,1.068153081183401
22,1.0,8,1,7,3,0.20701416938432612,2.3978952727983707,1.068153081183401
334,1.0,8,1,50,3,1.4701758451005928,2.3978952727983707,2.1400661634962708
563,0.0,8,1,219,3,1.8931119634883424,2.70805020110221,3.3833727967496032
26660,7.99,8,1,50,6,5.589530696763635,6.824373670043086,2.740194654428777
880,1.0,8,1,112,6,2.2834022735772717,4.025173103360802,2.8069901489571136
11,0.0,8,1,5,3,0.11332868530700317,2.70805020110221,0.5007752879124893
8011,1.0,7,1,3881,0,4.395929539842873,6.2166061010848646,6.227583551944582
2963,1.0,8,1,484,6,3.4223063448723905,4.605170185988092,4.17315574264639
103,1.0,10,1,48,0,0.712949807856125,2.3978952727983707,2.1090003439213802
1787,1.0,8,1,867,3,2.9386326815134183,3.258096538021482,4.742407204293176
286,1.0,8,1,13,3,1.3532545070416904,4.61512051684126,1.3056264580524357
142,1.0,10,1,28,3,0.8878912573524571,3.58351893845611,1.7298840655099676
355,1.0,10,1,57,3,1.5173226235262947,2.70805020110221,2.2417729535972883
627,1.0,8,0,159,3,1.9851308622085946,2.772588722239781,3.1210424645194377
864,4.99,8,1,56,1,2.2669579153508947,3.711130063048756,2.5855058483441162
736,9.9,8,1,348,2,2.124653884501384,5.886104031450156,4.027848570933736
298,5.9,8,1,144,1,1.3837912309017721,2.766319109226186,3.2433732964685884
1245,1.0,8,1,248,3,2.599722324216582,4.262539022051294,3.5333945512735414
11,1.0,8,0,3,3,0.11332868530700317,2.772588722239781,0.8712933659434192
591,1.0,10,0,11,3,1.9344157696295783,4.262539022051294,1.2325602611778486
